"Staining_condition","Marker","CV","Is_Excluded"
"BIDMC_24","Ki67",0.319656028696005,FALSE
"BIDMC_24","HLADRA",0.133845689348537,FALSE
"BIDMC_24","pS6",0.168625626396049,FALSE
"BIDMC_24","CD68",0.162178952091224,FALSE
"BIDMC_24","FoxP3",0.239583664323806,FALSE
"BIDMC_24","PD1",0.340562876688601,FALSE
"BIDMC_24","Pax5",0.111755846435408,FALSE
"BIDMC_24","H3K27ac",0.135292120473775,FALSE
"BIDMC_24","GranzymeB",0.261151246136711,FALSE
"BIDMC_24","CD31",0.138534861447894,FALSE
"BIDMC_24","IDO1",0.18492106172637,FALSE
"BIDMC_24","CD138",0.101436624914611,FALSE
"BIDMC_24","NAKATPase",0.120340364261299,FALSE
"BIDMC_24","CD45RA",0.105795680527326,FALSE
"BIDMC_24","Cytokeratin",0.154053085483623,FALSE
"BIDMC_3","CD3",0.447376057307044,FALSE
"BIDMC_3","CD45",0.169469327498916,FALSE
"BIDMC_3","CD15",0.973777516575797,FALSE
"BIDMC_3","CD4",0.129189639523244,FALSE
"BIDMC_3","CD8",0.739247867190608,FALSE
"BIDMC_3","CD11b",0.343575593329014,FALSE
"BIDMC_3","ToxTox2",0.300159312120328,FALSE
"BIDMC_3","CD20",0.205077471882613,FALSE
"BIDMC_3","CD11c",0.458178553711124,FALSE
"BIDMC_3","H3K27me3",0.15754785828201,FALSE
"BIDMC_3","Ki67",0.462179038006722,FALSE
"BIDMC_3","HLADRA",0.152274599000647,FALSE
"BIDMC_3","pS6",0.145494445861839,FALSE
"BIDMC_3","CD68",0.209059967946209,FALSE
"BIDMC_3","FoxP3",0.359790032573415,FALSE
"BIDMC_3","PD1",0.627945216634323,FALSE
"BIDMC_3","Pax5",0.151518968039408,FALSE
"BIDMC_3","H3K27ac",0.124205912936386,FALSE
"BIDMC_3","GranzymeB",0.293905798146312,FALSE
"BIDMC_3","CD31",0.118547845321788,FALSE
"BIDMC_3","IDO1",0.189104168925399,FALSE
"BIDMC_3","CD138",0.0928848743431591,FALSE
"BIDMC_3","NAKATPase",0.101607955904278,FALSE
"BIDMC_3","CD45RA",0.154227807327174,FALSE
"BIDMC_3","Cytokeratin",0.133154860480209,FALSE
"BIDMC_4","CD3",0.294064339742963,FALSE
"BIDMC_4","CD45",0.208947565813741,FALSE
"BIDMC_4","CD15",0.867428915556346,FALSE
"BIDMC_4","CD4",0.185847650682248,FALSE
"BIDMC_4","CD8",0.735753171800927,FALSE
"BIDMC_4","CD11b",0.352899433731572,FALSE
"BIDMC_4","ToxTox2",0.295522853646038,FALSE
"BIDMC_4","CD20",0.212641137162362,FALSE
"BIDMC_4","CD11c",0.608577456051485,FALSE
"BIDMC_4","H3K27me3",0.171000512114809,FALSE
"BIDMC_4","Ki67",0.437122739507557,FALSE
"BIDMC_4","HLADRA",0.170333330993823,FALSE
"BIDMC_4","pS6",0.187952862318933,FALSE
"BIDMC_4","CD68",0.178566666866687,FALSE
"BIDMC_4","FoxP3",0.519815497885946,FALSE
"BIDMC_4","PD1",0.679356241187674,FALSE
"BIDMC_4","Pax5",0.139430178407992,FALSE
"BIDMC_4","H3K27ac",0.14978675803133,FALSE
"BIDMC_4","GranzymeB",0.366808684446899,FALSE
"BIDMC_4","CD31",0.137916857431525,FALSE
"BIDMC_4","IDO1",0.188388162102397,FALSE
"BIDMC_4","CD138",0.099894855058983,FALSE
"BIDMC_4","NAKATPase",0.125738275499268,FALSE
"BIDMC_4","CD45RA",0.12889642549069,FALSE
"BIDMC_4","Cytokeratin",0.147327481259921,FALSE
"BIDMC_5","CD3",0.32913303589126,FALSE
"BIDMC_5","CD45",0.135994491104991,FALSE
"BIDMC_5","CD15",0.601879825860034,FALSE
"BIDMC_5","CD4",NA,TRUE
"BIDMC_5","CD8",0.487365130072125,FALSE
"BIDMC_5","CD11b",0.241287542349124,FALSE
"BIDMC_5","ToxTox2",0.173725027643083,FALSE
"BIDMC_5","CD20",0.183101717967629,FALSE
"BIDMC_5","CD11c",0.207953164615262,FALSE
"BIDMC_5","H3K27me3",0.13891353407867,FALSE
"BIDMC_5","Ki67",0.397337631949568,FALSE
"BIDMC_5","HLADRA",0.148184987743811,FALSE
"BIDMC_5","pS6",0.11402152160392,FALSE
"BIDMC_5","CD68",0.147244405421856,FALSE
"BIDMC_5","FoxP3",0.145343585889362,FALSE
"BIDMC_5","PD1",0.283906796119499,FALSE
"BIDMC_5","Pax5",0.190483795220511,FALSE
"BIDMC_5","H3K27ac",0.106873337241664,FALSE
"BIDMC_5","GranzymeB",0.133202689602696,FALSE
"BIDMC_5","CD31",0.103035813719498,FALSE
"BIDMC_5","IDO1",0.0628991865684701,FALSE
"BIDMC_5","CD138",0.095142466553893,FALSE
"BIDMC_5","NAKATPase",0.0614247832762784,FALSE
"BIDMC_5","CD45RA",0.165645298682693,FALSE
"BIDMC_5","Cytokeratin",0.148839869763777,FALSE
"BIDMC_6","CD3",0.385612399923557,FALSE
"BIDMC_6","CD45",0.151365253039215,FALSE
"BIDMC_6","CD15",0.42898695644947,FALSE
"BIDMC_6","CD4",0.131754767732803,FALSE
"BIDMC_6","CD8",0.55339922174525,FALSE
"BIDMC_6","CD11b",0.318656945572896,FALSE
"BIDMC_6","ToxTox2",0.219656805751598,FALSE
"BIDMC_6","CD20",0.194472185895795,FALSE
"BIDMC_6","CD11c",0.374321578446859,FALSE
"BIDMC_6","H3K27me3",0.151766688537785,FALSE
"BIDMC_6","Ki67",0.446237739772343,FALSE
